function,dim,variant,seed,err,iters,c1_acc,c2_acc
F32022,20,paper2|orig,1000,2.3305801732931286e-11,250,40,3470
F32022,20,paper2|orig,1001,1.5506884665228426e-10,250,37,3589
F32022,20,paper2|orig,1002,3.069544618483633e-11,250,43,3419
F32022,20,paper2|orig,1003,2.9103830456733704e-11,250,46,3534
F32022,20,paper2|orig,1004,1.291482476517558e-10,250,38,3557
F32022,20,paper2|orig,1005,2.7284841053187847e-11,250,23,3576
F32022,20,paper2|orig,1006,1.0533085514907725e-09,250,49,3609
F32022,20,paper2|orig,1007,9.117684385273606e-11,250,41,3691
F32022,20,paper2|orig,1008,1.5916157281026244e-12,250,36,3417
F32022,20,paper2|orig,1009,4.388311936054379e-11,250,33,3479
F32022,20,paper2|orig,1010,1.4341594578581862e-09,250,37,3684
F32022,20,paper2|orig,1011,1.026251084113028e-09,250,46,3541
F32022,20,paper2|orig,1012,1.4495071809506044e-10,250,29,3510
F32022,20,paper2|orig,1013,6.268692231969908e-10,250,36,3597
F32022,20,paper2|orig,1014,5.718447937397286e-11,250,37,3678
F32022,20,paper2|orig,1015,1.333546606474556e-10,250,42,3556
F32022,20,paper2|orig,1016,3.387867764104158e-11,250,54,3601
F32022,20,paper2|orig,1017,1.646185410209e-10,250,42,3531
F32022,20,paper2|orig,1018,3.979039320256561e-12,249,31,3430
F32022,20,paper2|orig,1019,2.8990143619012088e-11,250,39,3448
F32022,20,paper2|orig,1020,2.474962457199581e-10,250,41,3738
F32022,20,paper2|orig,1021,3.9744918467476964e-10,250,37,3552
F32022,20,paper2|orig,1022,3.069544618483633e-12,250,42,3373
F32022,20,paper2|orig,1023,2.751221472863108e-11,250,39,3531
F32022,20,paper2|orig,1024,3.0468072509393096e-11,250,37,3425
F32022,20,paper2|orig,1025,2.0406787371030077e-10,250,59,3607
F32022,20,paper2|orig,1026,2.8342128643998876e-10,250,37,3494
F32022,20,paper2|orig,1027,9.515588317299262e-11,250,43,3622
F32022,20,paper2|orig,1028,3.376499080331996e-11,250,36,3627
F32022,20,paper2|orig,1029,9.322320693172514e-12,250,50,3466
F32022,20,paper2|centroid,1000,3.410605131648481e-13,249,3751,1660
F32022,20,paper2|centroid,1001,1.2846612662542611e-11,249,3767,1783
F32022,20,paper2|centroid,1002,5.684341886080801e-13,249,3384,1558
F32022,20,paper2|centroid,1003,6.821210263296962e-13,249,3272,1582
F32022,20,paper2|centroid,1004,3.410605131648481e-13,249,3583,1753
F32022,20,paper2|centroid,1005,4.547473508864641e-13,249,3155,1520
F32022,20,paper2|centroid,1006,4.547473508864641e-13,249,3531,1656
F32022,20,paper2|centroid,1007,7.958078640513122e-13,249,3057,1494
F32022,20,paper2|centroid,1008,3.410605131648481e-13,249,3139,1624
F32022,20,paper2|centroid,1009,3.410605131648481e-13,249,3704,1671
F32022,20,paper2|centroid,1010,1.5916157281026244e-12,249,3519,1591
F32022,20,paper2|centroid,1011,1.4779288903810084e-12,249,3455,1534
F32022,20,paper2|centroid,1012,1.1368683772161603e-12,249,3648,1621
F32022,20,paper2|centroid,1013,1.9326762412674725e-12,249,3499,1606
F32022,20,paper2|centroid,1014,1.7053025658242404e-12,249,3109,1523
F32022,20,paper2|centroid,1015,5.684341886080801e-13,249,3040,1513
F32022,20,paper2|centroid,1016,7.958078640513122e-13,249,3270,1555
F32022,20,paper2|centroid,1017,2.6147972675971687e-12,249,3359,1597
F32022,20,paper2|centroid,1018,2.5579538487363607e-11,250,4757,2008
F32022,20,paper2|centroid,1019,6.821210263296962e-13,249,3329,1608
F32022,20,paper2|centroid,1020,4.547473508864641e-13,249,3463,1549
F32022,20,paper2|centroid,1021,5.684341886080801e-13,249,3015,1464
F32022,20,paper2|centroid,1022,9.094947017729282e-13,249,3034,1500
F32022,20,paper2|centroid,1023,6.821210263296962e-13,249,2944,1596
F32022,20,paper2|centroid,1024,1.2505552149377763e-12,249,3193,1491
F32022,20,paper2|centroid,1025,6.821210263296962e-13,249,3372,1583
F32022,20,paper2|centroid,1026,1.2505552149377763e-12,249,3155,1558
F32022,20,paper2|centroid,1027,3.410605131648481e-13,249,3492,1574
F32022,20,paper2|centroid,1028,6.821210263296962e-13,249,3612,1700
F32022,20,paper2|centroid,1029,5.684341886080801e-13,249,3409,1612
F32022,20,c2only|orig,1000,2.2510504322781344e-06,250,0,6077
F32022,20,c2only|orig,1001,5.4513520808541216e-08,250,0,5980
F32022,20,c2only|orig,1002,9.185082490148488e-07,250,0,6025
F32022,20,c2only|orig,1003,2.1007565464969957e-07,250,0,6045
F32022,20,c2only|orig,1004,2.1884961824980564e-06,250,0,5988
F32022,20,c2only|orig,1005,2.758662958513014e-06,250,0,6007
F32022,20,c2only|orig,1006,4.644302862288896e-07,250,0,6083
F32022,20,c2only|orig,1007,4.886875217380293e-06,250,0,6082
F32022,20,c2only|orig,1008,1.1370678976163617e-06,250,0,6004
F32022,20,c2only|orig,1009,1.2738382793031633e-08,250,0,5978
F32022,20,c2only|orig,1010,2.4430926259810803e-07,250,0,6034
F32022,20,c2only|orig,1011,1.4036152151675196e-07,250,0,6088
F32022,20,c2only|orig,1012,3.3337287277390715e-06,250,0,6022
F32022,20,c2only|orig,1013,2.951992428279482e-09,250,0,5990
F32022,20,c2only|orig,1014,2.92453873953491e-05,250,0,6112
F32022,20,c2only|orig,1015,1.1046935810554714e-05,250,0,6055
F32022,20,c2only|orig,1016,4.5410524762701243e-07,250,0,6037
F32022,20,c2only|orig,1017,8.103129857772728e-06,250,0,6045
F32022,20,c2only|orig,1018,6.598146444503072e-05,250,0,6055
F32022,20,c2only|orig,1019,1.721880153127131e-06,250,0,6032
F32022,20,c2only|orig,1020,8.89402826942387e-08,250,0,5933
F32022,20,c2only|orig,1021,2.0523600596789038e-07,250,0,6035
F32022,20,c2only|orig,1022,9.474716534896288e-06,250,0,5944
F32022,20,c2only|orig,1023,2.533093834244937e-06,250,0,6032
F32022,20,c2only|orig,1024,9.757964107848238e-07,250,0,6085
F32022,20,c2only|orig,1025,1.6868482362042414e-06,250,0,6062
F32022,20,c2only|orig,1026,8.960438435678952e-07,250,0,6020
F32022,20,c2only|orig,1027,6.307345756795257e-09,250,0,5956
F32022,20,c2only|orig,1028,2.8006573074890184e-05,250,0,6045
F32022,20,c2only|orig,1029,5.293534286465729e-07,250,0,5936
F42022,20,code3|orig,1000,212.44972303553573,166,33,288
F42022,20,code3|orig,1001,212.3269576763887,166,35,279
F42022,20,code3|orig,1002,184.08529421595244,166,22,253
F42022,20,code3|orig,1003,177.74634821069947,166,27,278
F42022,20,code3|orig,1004,189.73522808511166,166,27,298
F42022,20,code3|orig,1005,195.22745993223907,166,30,276
F42022,20,code3|orig,1006,198.64957519857546,166,32,272
F42022,20,code3|orig,1007,207.0245780995706,166,21,298
F42022,20,code3|orig,1008,193.77728325037606,166,29,296
F42022,20,code3|orig,1009,220.39384589734004,166,27,257
F42022,20,code3|orig,1010,116.58147612052107,166,20,371
F42022,20,code3|orig,1011,165.4909854183379,166,31,317
F42022,20,code3|orig,1012,217.11192114336905,166,26,286
F42022,20,code3|orig,1013,184.87481736572272,166,38,269
F42022,20,code3|orig,1014,195.68524722108464,166,27,275
F42022,20,code3|orig,1015,216.37707671409623,166,28,305
F42022,20,code3|orig,1016,202.94782067683593,166,32,279
F42022,20,code3|orig,1017,191.69189538879937,166,28,278
F42022,20,code3|orig,1018,185.26578918186294,166,25,264
F42022,20,code3|orig,1019,271.60934706349076,166,24,270
F42022,20,code3|orig,1020,209.88032159504633,166,27,244
F42022,20,code3|orig,1021,178.81354785025746,166,33,249
F42022,20,code3|orig,1022,219.6197560822302,166,33,316
F42022,20,code3|orig,1023,158.37650347660838,166,24,301
F42022,20,code3|orig,1024,169.0742873672906,166,35,256
F42022,20,code3|orig,1025,225.01192758523507,166,37,283
F42022,20,code3|orig,1026,157.58863443307155,166,26,298
F42022,20,code3|orig,1027,229.95008143980704,166,36,275
F42022,20,code3|orig,1028,187.45511760303384,166,41,311
F42022,20,code3|orig,1029,206.04585888695192,166,24,273
F42022,20,code3|centroid,1000,115.43412335003313,166,104,289
F42022,20,code3|centroid,1001,209.12351934326375,166,67,217
F42022,20,code3|centroid,1002,176.3147688995914,166,96,204
F42022,20,code3|centroid,1003,217.4001648425857,166,94,187
F42022,20,code3|centroid,1004,204.53454356096995,166,65,219
F42022,20,code3|centroid,1005,195.94437786697063,166,72,189
F42022,20,code3|centroid,1006,256.9764713868435,166,82,178
F42022,20,code3|centroid,1007,210.15758048558587,166,97,190
F42022,20,code3|centroid,1008,261.88775034265404,166,92,256
F42022,20,code3|centroid,1009,192.30059584572302,166,57,222
F42022,20,code3|centroid,1010,235.276089687492,166,103,215
F42022,20,code3|centroid,1011,226.47512674223253,166,88,197
F42022,20,code3|centroid,1012,188.8854526317657,166,104,189
F42022,20,code3|centroid,1013,182.88006217542284,166,99,179
F42022,20,code3|centroid,1014,224.5652762572961,166,74,227
F42022,20,code3|centroid,1015,173.47331746531233,166,95,220
F42022,20,code3|centroid,1016,241.52502754919828,166,68,192
F42022,20,code3|centroid,1017,214.5925523886342,166,101,168
F42022,20,code3|centroid,1018,201.72970986131304,166,90,237
F42022,20,code3|centroid,1019,149.6162442581741,166,77,241
F42022,20,code3|centroid,1020,105.548316868352,166,77,232
F42022,20,code3|centroid,1021,224.53544297933422,166,77,223
F42022,20,code3|centroid,1022,258.677729074112,166,96,245
F42022,20,code3|centroid,1023,96.90727286118852,166,77,343
F42022,20,code3|centroid,1024,226.83699128908484,166,103,212
F42022,20,code3|centroid,1025,167.74297612799955,166,78,236
F42022,20,code3|centroid,1026,251.7100444110638,166,86,197
F42022,20,code3|centroid,1027,209.63934267436002,166,87,241
F42022,20,code3|centroid,1028,244.60704951532034,166,79,183
F42022,20,code3|centroid,1029,195.26365851117555,166,91,211
F42022,20,paper2|orig,1000,234.0475251722694,250,33,285
F42022,20,paper2|orig,1001,167.12372793135387,250,31,273
F42022,20,paper2|orig,1002,230.29947918818607,250,29,272
F42022,20,paper2|orig,1003,217.86406878597495,250,39,231
F42022,20,paper2|orig,1004,230.37740415092298,250,45,255
F42022,20,paper2|orig,1005,298.00658963628985,250,33,240
F42022,20,paper2|orig,1006,258.0023909863273,250,55,278
F42022,20,paper2|orig,1007,252.49393409949107,250,33,231
F42022,20,paper2|orig,1008,221.40666208960147,250,62,270
F42022,20,paper2|orig,1009,253.8837564825517,250,40,274
F42022,20,paper2|orig,1010,199.57566784088476,250,48,242
F42022,20,paper2|orig,1011,243.78695448770486,250,40,274
F42022,20,paper2|orig,1012,254.63673699777223,250,35,234
F42022,20,paper2|orig,1013,241.5811899967182,250,46,248
F42022,20,paper2|orig,1014,212.6746753719642,250,46,258
F42022,20,paper2|orig,1015,220.5714863857628,250,43,291
F42022,20,paper2|orig,1016,222.2579968479672,250,35,256
F42022,20,paper2|orig,1017,221.14076431000774,250,29,261
F42022,20,paper2|orig,1018,201.0459747539668,250,48,242
F42022,20,paper2|orig,1019,233.8015947174688,250,33,277
F42022,20,paper2|orig,1020,160.09182708412504,250,37,278
F42022,20,paper2|orig,1021,252.50311911619883,250,30,264
F42022,20,paper2|orig,1022,215.10492560536284,250,45,293
F42022,20,paper2|orig,1023,227.16235623781495,250,45,259
F42022,20,paper2|orig,1024,220.17717891893176,250,29,279
F42022,20,paper2|orig,1025,229.2968127655147,250,36,288
F42022,20,paper2|orig,1026,220.93177293468625,250,41,234
F42022,20,paper2|orig,1027,251.4477090406142,250,30,244
F42022,20,paper2|orig,1028,258.77637624836393,250,47,284
F42022,20,paper2|orig,1029,221.64799444804885,250,35,249
F42022,20,paper2|centroid,1000,230.04615295959707,250,141,180
F42022,20,paper2|centroid,1001,265.7783677610414,250,84,193
F42022,20,paper2|centroid,1002,244.0663417207138,250,84,196
F42022,20,paper2|centroid,1003,169.29403317471792,250,99,197
F42022,20,paper2|centroid,1004,239.62336870729155,250,90,187
F42022,20,paper2|centroid,1005,252.6614723369387,250,107,174
F42022,20,paper2|centroid,1006,261.49059065423535,250,105,173
F42022,20,paper2|centroid,1007,222.50834701942506,250,79,164
F42022,20,paper2|centroid,1008,187.38241329420748,250,130,203
F42022,20,paper2|centroid,1009,196.7341496934191,250,104,166
F42022,20,paper2|centroid,1010,227.53168426179673,250,135,173
F42022,20,paper2|centroid,1011,209.46037015953243,250,105,201
F42022,20,paper2|centroid,1012,191.21777881546552,250,131,175
F42022,20,paper2|centroid,1013,223.60941404100004,250,101,224
F42022,20,paper2|centroid,1014,259.9314167411653,250,116,168
F42022,20,paper2|centroid,1015,252.05079962872492,250,111,194
F42022,20,paper2|centroid,1016,175.06299610439896,250,96,160
F42022,20,paper2|centroid,1017,197.10755118570978,250,120,157
F42022,20,paper2|centroid,1018,201.69976377596822,250,132,204
F42022,20,paper2|centroid,1019,217.11550686454746,250,130,173
F42022,20,paper2|centroid,1020,194.16561828551062,250,139,188
F42022,20,paper2|centroid,1021,250.747034877101,250,98,172
F42022,20,paper2|centroid,1022,261.98559119141146,250,110,172
F42022,20,paper2|centroid,1023,182.44144164568002,250,121,138
F42022,20,paper2|centroid,1024,221.6849307759827,250,137,184
F42022,20,paper2|centroid,1025,229.83698372596632,250,151,159
F42022,20,paper2|centroid,1026,234.50980689410153,250,134,169
F42022,20,paper2|centroid,1027,270.55769752658716,250,80,220
F42022,20,paper2|centroid,1028,218.38389811756997,250,129,197
F42022,20,paper2|centroid,1029,245.65208175932707,250,111,186
F42022,20,c2only|orig,1000,176.56106806183675,250,0,356
F42022,20,c2only|orig,1001,229.7871511437868,250,0,330
F42022,20,c2only|orig,1002,59.025513315093235,250,0,596
F42022,20,c2only|orig,1003,182.66391898642905,250,0,353
F42022,20,c2only|orig,1004,178.1454139534128,250,0,371
F42022,20,c2only|orig,1005,151.1538030379246,250,0,338
F42022,20,c2only|orig,1006,178.42197510502592,250,0,336
F42022,20,c2only|orig,1007,175.07463480463446,250,0,370
F42022,20,c2only|orig,1008,231.64298318055717,250,0,354
F42022,20,c2only|orig,1009,225.7522113375926,250,0,323
F42022,20,c2only|orig,1010,139.49231038498237,250,0,406
F42022,20,c2only|orig,1011,183.93750806562218,250,0,361
F42022,20,c2only|orig,1012,222.10710106759439,250,0,309
F42022,20,c2only|orig,1013,237.08858226304528,250,0,354
F42022,20,c2only|orig,1014,217.99146319014608,250,0,373
F42022,20,c2only|orig,1015,180.58272699231134,250,0,363
F42022,20,c2only|orig,1016,197.13762095977154,250,0,313
F42022,20,c2only|orig,1017,198.07627246258812,250,0,362
F42022,20,c2only|orig,1018,149.28302456234803,250,0,379
F42022,20,c2only|orig,1019,136.35378544550986,250,0,388
F42022,20,c2only|orig,1020,215.03993748710866,250,0,283
F42022,20,c2only|orig,1021,190.80246558575163,250,0,342
F42022,20,c2only|orig,1022,187.51271834188674,250,0,358
F42022,20,c2only|orig,1023,180.23556104160605,250,0,335
F42022,20,c2only|orig,1024,200.6313800334924,250,0,322
F42022,20,c2only|orig,1025,204.35718721449416,250,0,350
F42022,20,c2only|orig,1026,32.316026372938495,250,0,627
F42022,20,c2only|orig,1027,140.57544668795822,250,0,353
F42022,20,c2only|orig,1028,144.98314138141882,250,0,396
F42022,20,c2only|orig,1029,155.83264353719255,250,0,336
F52022,20,code3|orig,1000,0.7235016412973891,166,29,3451
F52022,20,code3|orig,1001,1.269836592872366,166,32,3290
F52022,20,code3|orig,1002,1.0933867822196817,166,42,2793
F52022,20,code3|orig,1003,0.724420012242831,166,40,3423
F52022,20,code3|orig,1004,1.2053317752204293,166,31,3247
F52022,20,code3|orig,1005,1.2725862227609923,166,36,3378
F52022,20,code3|orig,1006,2.0066175453346204,166,28,3064
F52022,20,code3|orig,1007,3.443902883857618,166,24,2567
F52022,20,code3|orig,1008,1.6486748763866217,166,38,3098
F52022,20,code3|orig,1009,1.23507000605116,166,25,3317
F52022,20,code3|orig,1010,3.3079938562077587,166,30,3142
F52022,20,code3|orig,1011,1.183910595997986,166,25,2829
F52022,20,code3|orig,1012,0.29606417105230776,166,25,3548
F52022,20,code3|orig,1013,1.457369798700256,166,35,3308
F52022,20,code3|orig,1014,1.178949891145976,166,30,3309
F52022,20,code3|orig,1015,0.8136922351757221,166,37,2628
F52022,20,code3|orig,1016,0.1853949643972328,166,28,3340
F52022,20,code3|orig,1017,0.7347326261001399,166,34,3341
F52022,20,code3|orig,1018,0.091796896595838,166,33,3268
F52022,20,code3|orig,1019,0.48686758460689816,166,40,3491
F52022,20,code3|orig,1020,0.2714665719123559,166,37,3378
F52022,20,code3|orig,1021,0.8507206560308305,166,33,2979
F52022,20,code3|orig,1022,0.6352309405839378,166,43,3386
F52022,20,code3|orig,1023,0.9120521492997113,166,24,3286
F52022,20,code3|orig,1024,1.0904366517041808,166,23,3232
F52022,20,code3|orig,1025,0.4608539330241683,166,27,3163
F52022,20,code3|orig,1026,0.6372106657325958,166,37,3018
F52022,20,code3|orig,1027,1.2788202869818406,166,20,2886
F52022,20,code3|orig,1028,0.001986516110264347,166,30,3395
F52022,20,code3|orig,1029,1.0879492577353176,166,24,3151
F52022,20,code3|centroid,1000,0.08952825324911373,166,2284,1772
F52022,20,code3|centroid,1001,1.4525074551041826,166,1909,1729
F52022,20,code3|centroid,1002,2.5491941611887796,166,1088,1735
F52022,20,code3|centroid,1003,0.8124370244822785,166,2112,1613
F52022,20,code3|centroid,1004,0.1790565024159605,166,2259,1729
F52022,20,code3|centroid,1005,0.9981762885129228,166,2253,1699
F52022,20,code3|centroid,1006,1.7220080299711071,166,1132,2015
F52022,20,code3|centroid,1007,0.9019657021621015,166,1586,1857
F52022,20,code3|centroid,1008,1.8179841911983203,166,1251,1853
F52022,20,code3|centroid,1009,1.177244257936195,166,1432,1842
F52022,20,code3|centroid,1010,0.6333805216197561,166,2248,1680
F52022,20,code3|centroid,1011,1.187640918942634e-08,166,2382,1699
F52022,20,code3|centroid,1012,0.9511266543347574,166,1344,1939
F52022,20,code3|centroid,1013,0.5438522748690957,166,2185,1731
F52022,20,code3|centroid,1014,0.7229091446467919,166,1593,1994
F52022,20,code3|centroid,1015,0.45445461279075516,166,2111,1661
F52022,20,code3|centroid,1016,0.08952825060941905,166,2158,1774
F52022,20,code3|centroid,1017,1.5432981817700693,166,954,2045
F52022,20,code3|centroid,1018,0.6333805335311808,166,1863,1781
F52022,20,code3|centroid,1019,0.5438522698104862,166,2097,1677
F52022,20,code3|centroid,1020,2.0858892704072787,166,1464,1715
F52022,20,code3|centroid,1021,0.3581143274866463,166,1838,1745
F52022,20,code3|centroid,1022,0.543852279984776,166,2130,1546
F52022,20,code3|centroid,1023,0.7229088956131591,166,2219,1680
F52022,20,code3|centroid,1024,0.6333845198305426,166,1606,1949
F52022,20,code3|centroid,1025,0.5438526261194738,166,2199,1682
F52022,20,code3|centroid,1026,1.1772579457610846,166,1263,1975
F52022,20,code3|centroid,1027,1.1772359811548085,166,1901,1764
F52022,20,code3|centroid,1028,0.6333805202109488,166,2300,1738
F52022,20,code3|centroid,1029,0.9981771245611526,166,1854,1844
F52022,20,paper2|orig,1000,0.08952988993962663,250,41,2572
F52022,20,paper2|orig,1001,0.08967484558286287,250,34,2624
F52022,20,paper2|orig,1002,0.0003035369575172808,250,42,3000
F52022,20,paper2|orig,1003,0.00033510781850054627,250,32,2911
F52022,20,paper2|orig,1004,0.00021418642950266076,250,40,3151
F52022,20,paper2|orig,1005,0.08966016600618332,250,27,2607
F52022,20,paper2|orig,1006,0.0005024900810894906,250,32,2172
F52022,20,paper2|orig,1007,8.958638238709682e-05,250,40,3104
F52022,20,paper2|orig,1008,6.583864887943491e-06,250,40,2824
F52022,20,paper2|orig,1009,0.08973868829980347,250,41,2961
F52022,20,paper2|orig,1010,0.4543294310543615,250,22,2595
F52022,20,paper2|orig,1011,1.1160648227814818e-07,250,54,2805
F52022,20,paper2|orig,1012,0.08963373983306155,250,30,2854
F52022,20,paper2|orig,1013,0.08954772340996442,250,39,2633
F52022,20,paper2|orig,1014,0.45435550130628144,250,42,2335
